transcript_id	Nezu_1	Hino_1	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN6422_c0_g1_i4	37	42	Nezu_1	Hino_1	-0.252259030301416	1.88209469568982	0.764236618732439	1.0
TRINITY_DN1150_c0_g1_i2	16	35	Nezu_1	Hino_1	-1.19299783121942	1.29391586787553	0.159401112176911	1.0
TRINITY_DN819_c0_g1_i8	335	316	Nezu_1	Hino_1	0.0140354991428642	4.86027145786977	0.98933666738316	1.0
TRINITY_DN2980_c0_g1_i7	59	34	Nezu_1	Hino_1	0.72294631496387	2.09916175812612	0.337541491882022	1.0
TRINITY_DN4487_c0_g1_i11	196	176	Nezu_1	Hino_1	0.0850253633391954	4.05874459331596	0.907668519619646	1.0
TRINITY_DN3025_c0_g1_i6	26	42	Nezu_1	Hino_1	-0.759169276086524	1.68053555456433	0.325787270968969	1.0
TRINITY_DN1180_c0_g1_i1	225	197	Nezu_1	Hino_1	0.121461609631942	4.23845314256278	0.861933018846247	1.0
TRINITY_DN566_c0_g1_i17	125	80	Nezu_1	Hino_1	0.572939865345237	3.20679010125858	0.416437100431271	1.0
TRINITY_DN270_c0_g1_i3	164	167	Nezu_1	Hino_1	-0.0962752247920363	3.89413193505704	0.896882306967753	1.0
TRINITY_DN53091_c0_g1_i1	71	55	Nezu_1	Hino_1	0.297595592683619	2.52477552547	0.693271499528502	1.0
TRINITY_DN1110_c0_g1_i28	51	40	Nezu_1	Hino_1	0.279527014357827	2.07265029141331	0.724796311476375	1.0
TRINITY_DN15401_c0_g1_i6	280	253	Nezu_1	Hino_1	0.0760580809750925	4.57300428208951	0.915609355022646	1.0
TRINITY_DN7591_c0_g1_i5	52	57	Nezu_1	Hino_1	-0.202181493166051	2.32701433820875	0.82307655735639	1.0
TRINITY_DN4266_c0_g1_i1	2590	2615	Nezu_1	Hino_1	-0.0840504594571596	7.85288475694546	0.898500818113477	1.0
TRINITY_DN7221_c0_g2_i1	48	32	Nezu_1	Hino_1	0.513122128314368	1.89341697917611	0.518753766540864	1.0
TRINITY_DN50647_c0_g1_i1	16	16	Nezu_1	Hino_1	-0.0696516023408831	0.675364774433091	1.0	1.0
TRINITY_DN1446_c1_g1_i1	37	32	Nezu_1	Hino_1	0.138753617558576	1.6938728314105	0.910267237371759	1.0
TRINITY_DN4630_c1_g1_i8	33	31	Nezu_1	Hino_1	0.0199243166721901	1.59239903715151	1.0	1.0
TRINITY_DN10611_c0_g1_i1	28	29	Nezu_1	Hino_1	-0.120294037044398	1.43664700181719	0.893953942069564	1.0
TRINITY_DN11472_c1_g1_i1	22	13	Nezu_1	Hino_1	0.683696862921656	0.78686196132007	0.467851691305017	1.0
TRINITY_DN14945_c0_g1_i14	23	15	Nezu_1	Hino_1	0.542802280593766	0.894368754791257	0.56250249750201	1.0
TRINITY_DN5554_c0_g1_i1	128	198	Nezu_1	Hino_1	-0.698998203800543	3.87878242497548	0.307681455059015	1.0
TRINITY_DN11351_c0_g1_i2	66	69	Nezu_1	Hino_1	-0.134077615651641	2.62525347329955	0.85459841404854	1.0
TRINITY_DN46_c0_g1_i1	83	67	Nezu_1	Hino_1	0.238354720049441	2.76963061057967	0.760687810172319	1.0
TRINITY_DN7539_c0_g1_i3	13	44	Nezu_1	Hino_1	-1.81904093149825	1.44706460018599	0.0305765047948065	0.753267227235125
TRINITY_DN105_c3_g1_i5	829	837	Nezu_1	Hino_1	-0.0840385593549134	6.21170865517894	0.899381557906856	1.0
TRINITY_DN1570_c0_g1_i7	997	651	Nezu_1	Hino_1	0.544655329112161	6.18871678279497	0.410192755187258	1.0
TRINITY_DN1823_c0_g1_i7	185	132	Nezu_1	Hino_1	0.416457509408811	3.82709986519081	0.539952759118907	1.0
TRINITY_DN1185_c0_g1_i2	162	123	Nezu_1	Hino_1	0.326849883485399	3.67658078400171	0.640308627788029	1.0
TRINITY_DN3939_c0_g1_i4	17	15	Nezu_1	Hino_1	0.109519350189047	0.674441074296655	0.913871392828406	1.0
TRINITY_DN10873_c0_g1_i2	132	70	Nezu_1	Hino_1	0.843802803630215	3.18341805875052	0.232028890432029	1.0
TRINITY_DN4342_c0_g1_i1	146	107	Nezu_1	Hino_1	0.377783137450889	3.50681821194966	0.589351086916847	1.0
TRINITY_DN2810_c1_g1_i1	333	265	Nezu_1	Hino_1	0.259224976650573	4.73577398367511	0.704607648178818	1.0
TRINITY_DN11637_c0_g1_i1	236	205	Nezu_1	Hino_1	0.13289177588316	4.30127356310699	0.851968966122043	1.0
TRINITY_DN12533_c0_g1_i8	15	30	Nezu_1	Hino_1	-1.06378615523136	1.1261365288292	0.220226314158085	1.0
TRINITY_DN909_c0_g1_i3	94	77	Nezu_1	Hino_1	0.217287203449244	2.95419365589089	0.769086345615869	1.0
TRINITY_DN10303_c0_g1_i1	517	663	Nezu_1	Hino_1	-0.428948344008196	5.71953692639325	0.519989911624703	1.0
TRINITY_DN9167_c0_g1_i10	13	25	Nezu_1	Hino_1	-1.00649306832132	0.902929910700105	0.261463781565666	1.0
TRINITY_DN5752_c0_g1_i1	343	322	Nezu_1	Hino_1	0.0209443652437228	4.89070373096796	0.979117386543494	1.0
TRINITY_DN21069_c0_g1_i1	157	151	Nezu_1	Hino_1	-0.013968301011052	3.79063127434501	0.988913489851353	1.0
TRINITY_DN5873_c0_g1_i1	173	191	Nezu_1	Hino_1	-0.212849791169378	4.03095159796101	0.759076446989948	1.0
TRINITY_DN2404_c0_g1_i1	1570	1491	Nezu_1	Hino_1	0.0042883039197044	7.0867002346436	0.995932211047429	1.0
TRINITY_DN5243_c0_g1_i1	225	225	Nezu_1	Hino_1	-0.0701566790844153	4.33240652633612	0.923649343962739	1.0
TRINITY_DN1088_c0_g1_i1	140	211	Nezu_1	Hino_1	-0.661526618158688	3.98381140379993	0.336713751203775	1.0
TRINITY_DN1230_c0_g1_i1	85	78	Nezu_1	Hino_1	0.0537106352403366	2.8882697306764	0.959211706439086	1.0
TRINITY_DN2471_c0_g1_i3	29	32	Nezu_1	Hino_1	-0.211346908066882	1.52894692154052	0.801477136422507	1.0
TRINITY_DN6612_c1_g1_i1	23	31	Nezu_1	Hino_1	-0.498485516601806	1.36639661673906	0.527496819270732	1.0
TRINITY_DN5037_c0_g1_i1	32	38	Nezu_1	Hino_1	-0.316984939848997	1.71690496884466	0.696415984036731	1.0
TRINITY_DN51584_c0_g1_i1	32	16	Nezu_1	Hino_1	0.924610228592882	1.19985923746067	0.262816068266437	1.0
TRINITY_DN1740_c0_g1_i1	212	121	Nezu_1	Hino_1	0.738279238826089	3.89394837623545	0.280829321217787	1.0
TRINITY_DN5262_c0_g1_i1	14	16	Nezu_1	Hino_1	-0.260661386665237	0.593837957682107	0.909314911674813	1.0
TRINITY_DN10648_c0_g1_i1	107	45	Nezu_1	Hino_1	1.17723887351476	2.78001695866319	0.102903361211484	1.0
TRINITY_DN2296_c0_g1_i1	650	363	Nezu_1	Hino_1	0.770074053450351	5.48644488204602	0.248442078153351	1.0
TRINITY_DN3985_c0_g1_i8	718	679	Nezu_1	Hino_1	0.0103747654592623	5.95719919834995	0.989981688588431	1.0
TRINITY_DN3153_c0_g1_i4	166	226	Nezu_1	Hino_1	-0.515001148837714	4.14002747333948	0.447155161875428	1.0
TRINITY_DN15123_c0_g1_i3	177	202	Nezu_1	Hino_1	-0.260629102471974	4.08911880032864	0.708027623436563	1.0
TRINITY_DN1719_c0_g1_i1	1729	2562	Nezu_1	Hino_1	-0.63749009516591	7.58109543202194	0.332731808520719	1.0
TRINITY_DN14511_c0_g1_i1	111	98	Nezu_1	Hino_1	0.109379291992384	3.2386910727215	0.887081590197607	1.0
TRINITY_DN477_c0_g1_i12	539	267	Nezu_1	Hino_1	0.942933717533849	5.15639850733446	0.1604523827466	1.0
TRINITY_DN1405_c0_g1_i1	7307	7266	Nezu_1	Hino_1	-0.0620767410373218	9.33723928309105	0.924593494594589	1.0
TRINITY_DN258_c0_g1_i1	746	628	Nezu_1	Hino_1	0.17818287229709	5.93134474534529	0.788007404866907	1.0
TRINITY_DN5021_c0_g1_i3	350	372	Nezu_1	Hino_1	-0.158088570168261	5.01071835419805	0.818760275145205	1.0
TRINITY_DN55_c2_g3_i1	70	95	Nezu_1	Hino_1	-0.509982668648281	2.91082829106241	0.476207471621953	1.0
TRINITY_DN9451_c0_g1_i2	39	239	Nezu_1	Hino_1	-2.68166750808522	3.6670440879104	0.0002577045673941	0.0778646770835402
TRINITY_DN21375_c0_g1_i2	30	35	Nezu_1	Hino_1	-0.291462149208343	1.6157237836528	0.72110624198203	1.0
TRINITY_DN1951_c0_g1_i4	418	329	Nezu_1	Hino_1	0.275126860079721	5.05460230409607	0.681505663087559	1.0
TRINITY_DN5395_c0_g1_i28	22	13	Nezu_1	Hino_1	0.683696862921656	0.78686196132007	0.467851691305017	1.0
TRINITY_DN12357_c0_g1_i4	104	223	Nezu_1	Hino_1	-1.16966953665768	3.88774279316991	0.0883680813431874	1.0
TRINITY_DN7064_c0_g1_i3	75	66	Nezu_1	Hino_1	0.114026343544465	2.68393206942576	0.906650772930367	1.0
TRINITY_DN3351_c0_g1_i3	180	179	Nezu_1	Hino_1	-0.0621150819213901	4.00957952225572	0.942725400171578	1.0
TRINITY_DN1744_c0_g1_i13	54	79	Nezu_1	Hino_1	-0.617897646033406	2.60870667260866	0.402259970809398	1.0
TRINITY_DN8111_c0_g1_i1	233	174	Nezu_1	Hino_1	0.350828731693423	4.18424829107943	0.60815432516737	1.0
TRINITY_DN10143_c0_g1_i1	30	52	Nezu_1	Hino_1	-0.86098013319241	1.93802453073818	0.258883812207412	1.0
TRINITY_DN14775_c0_g3_i1	32	42	Nezu_1	Hino_1	-0.460935214242323	1.79399157191114	0.558577979784356	1.0
TRINITY_DN3648_c0_g1_i11	282	217	Nezu_1	Hino_1	0.307648766814987	4.47607334427623	0.649631414366142	1.0
TRINITY_DN2329_c0_g1_i9	103	22	Nezu_1	Hino_1	2.15068991282489	2.50006503265671	0.0049598186876251	0.363079933809786
TRINITY_DN8440_c0_g1_i1	32	15	Nezu_1	Hino_1	1.01699223520338	1.17138744700104	0.220226314158085	1.0
TRINITY_DN11633_c0_g1_i1	27	67	Nezu_1	Hino_1	-1.3771956450425	2.13053042374878	0.063661229377708	0.963686256252204
TRINITY_DN3620_c0_g1_i3	23	24	Nezu_1	Hino_1	-0.130899726400694	1.17833232397636	0.874959918592884	1.0
TRINITY_DN4827_c0_g1_i1	57	61	Nezu_1	Hino_1	-0.167687401602727	2.43730604743154	0.862573963412081	1.0
TRINITY_DN12057_c0_g1_i2	27	67	Nezu_1	Hino_1	-1.3771956450425	2.13053042374878	0.063661229377708	0.963686256252204
TRINITY_DN454_c0_g1_i6	672	563	Nezu_1	Hino_1	0.185093033689973	5.77787160730299	0.781448847093097	1.0
TRINITY_DN13412_c0_g1_i3	23	20	Nezu_1	Hino_1	0.130676575527422	1.05888069925493	0.93107537483274	1.0
TRINITY_DN9209_c0_g1_i1	52	23	Nezu_1	Hino_1	1.10260030700749	1.80083699574488	0.163046909666243	1.0
TRINITY_DN9347_c0_g1_i1	118	100	Nezu_1	Hino_1	0.168397381655469	3.29779396557374	0.815093937676291	1.0
TRINITY_DN6319_c0_g1_i9	44	46	Nezu_1	Hino_1	-0.133953775460229	2.06076643690458	0.894059340531352	1.0
TRINITY_DN6717_c0_g1_i1	333	270	Nezu_1	Hino_1	0.232270219080141	4.74800804016113	0.734058785665094	1.0
TRINITY_DN18783_c0_g1_i1	43	51	Nezu_1	Hino_1	-0.315512620054781	2.1224058777835	0.700493810683765	1.0
TRINITY_DN2467_c0_g1_i6	150	123	Nezu_1	Hino_1	0.215909717529881	3.61656621160362	0.765631703017259	1.0
TRINITY_DN10354_c0_g1_i15	45	60	Nezu_1	Hino_1	-0.484063546869791	2.27739777713398	0.535383319605981	1.0
TRINITY_DN51341_c0_g1_i1	17	17	Nezu_1	Hino_1	-0.0696833713917679	0.753379962193114	1.0	1.0
TRINITY_DN4241_c0_g1_i2	332	118	Nezu_1	Hino_1	1.42126668666583	4.31713635757582	0.0384122386292516	0.81606490741939
TRINITY_DN14594_c0_g1_i2	103	42	Nezu_1	Hino_1	1.22159654548524	2.71355024511268	0.0891926085309214	1.0
TRINITY_DN2867_c0_g1_i3	155	118	Nezu_1	Hino_1	0.322986643436193	3.61545705734592	0.64861907802733	1.0
TRINITY_DN3708_c1_g2_i1	21	21	Nezu_1	Hino_1	-0.0697803703866326	1.02905921230969	0.93107537483274	1.0
TRINITY_DN1046_c0_g1_i2	149	222	Nezu_1	Hino_1	-0.644996124553108	4.06275298684203	0.343296298753476	1.0
TRINITY_DN4415_c0_g1_i6	80	165	Nezu_1	Hino_1	-1.11334854486036	3.47610174783349	0.109795764249091	1.0
TRINITY_DN20692_c0_g1_i3	30	34	Nezu_1	Hino_1	-0.249789310138175	1.59434896680407	0.763086435077977	1.0
TRINITY_DN2799_c0_g1_i1	437	478	Nezu_1	Hino_1	-0.19951839043629	5.35131555217434	0.763529807651744	1.0
TRINITY_DN5050_c0_g1_i3	88	127	Nezu_1	Hino_1	-0.598735885687517	3.28585423058871	0.395907383111494	1.0
TRINITY_DN1375_c0_g1_i8	37	106	Nezu_1	Hino_1	-1.58533779110239	2.7183229314527	0.0289704726917087	0.742178718109535
TRINITY_DN21068_c1_g1_i1	39	37	Nezu_1	Hino_1	0.0057343419760423	1.82696408487854	1.0	1.0
TRINITY_DN29476_c0_g1_i4	89	87	Nezu_1	Hino_1	-0.0373526652352799	2.99729734475239	0.98102938910635	1.0
TRINITY_DN11414_c0_g1_i1	168	187	Nezu_1	Hino_1	-0.224614165280415	3.9953503776284	0.74413735568467	1.0
TRINITY_DN1616_c0_g1_i1	377	402	Nezu_1	Hino_1	-0.162774347821412	5.11982258049447	0.80986889650365	1.0
TRINITY_DN9482_c0_g1_i8	25	19	Nezu_1	Hino_1	0.323872142723257	1.08807623703645	0.734081712941646	1.0
TRINITY_DN6944_c0_g2_i6	212	241	Nezu_1	Hino_1	-0.255023356428426	4.34395537947587	0.70991675253793	1.0
TRINITY_DN23121_c0_g1_i1	658	701	Nezu_1	Hino_1	-0.161492777979786	5.91955229146425	0.808800784541897	1.0
TRINITY_DN31861_c0_g1_i1	31	30	Nezu_1	Hino_1	-0.0227965183095376	1.52760981881084	1.0	1.0
TRINITY_DN16214_c0_g1_i10	22	16	Nezu_1	Hino_1	0.386652935529517	0.895224925642089	0.700162868150152	1.0
TRINITY_DN49785_c0_g1_i2	66	37	Nezu_1	Hino_1	0.762793632889856	2.24021359181686	0.316046914344871	1.0
TRINITY_DN2269_c0_g1_i2	66	57	Nezu_1	Hino_1	0.14102102999712	2.49250163823786	0.866725139490403	1.0
TRINITY_DN4256_c0_g1_i4	96	124	Nezu_1	Hino_1	-0.438924797050929	3.31686572360747	0.538310605713129	1.0
TRINITY_DN8177_c0_g1_i1	516	518	Nezu_1	Hino_1	-0.0757583660499958	5.52555506135624	0.912481747072003	1.0
TRINITY_DN2851_c0_g4_i1	33	46	Nezu_1	Hino_1	-0.547596591090015	1.88437621540421	0.481726282317756	1.0
TRINITY_DN7033_c0_g1_i2	383	480	Nezu_1	Hino_1	-0.395769952511188	5.26952942435079	0.553452403548735	1.0
TRINITY_DN2491_c0_g1_i1	216	327	Nezu_1	Hino_1	-0.66813799849502	4.60789006286765	0.322392771317375	1.0
TRINITY_DN8704_c0_g1_i4	13	18	Nezu_1	Hino_1	-0.535283032804302	0.637056401881351	0.656346857385343	1.0
TRINITY_DN6761_c0_g1_i3	487	356	Nezu_1	Hino_1	0.381733984056325	5.22691858692485	0.569517261176158	1.0
TRINITY_DN14021_c0_g1_i9	28	29	Nezu_1	Hino_1	-0.120294037044398	1.43664700181719	0.893953942069564	1.0
TRINITY_DN11165_c0_g1_i3	20	20	Nezu_1	Hino_1	-0.0697597355073763	0.964918473137004	1.0	1.0
TRINITY_DN6029_c0_g1_i2	226	311	Nezu_1	Hino_1	-0.530535973398167	4.59048053122695	0.432309575218114	1.0
TRINITY_DN7426_c0_g1_i2	21	34	Nezu_1	Hino_1	-0.761737184610134	1.39280548306349	0.329841878299948	1.0
TRINITY_DN17034_c0_g1_i1	99	119	Nezu_1	Hino_1	-0.335269923406969	3.30288396956199	0.642224493371822	1.0
TRINITY_DN199_c0_g1_i1	45	64	Nezu_1	Hino_1	-0.576990029670113	2.33022310125036	0.434415250461517	1.0
TRINITY_DN3827_c0_g1_i1	317	411	Nezu_1	Hino_1	-0.444696635301533	5.0258525790507	0.505194067297998	1.0
TRINITY_DN7284_c0_g1_i7	664	595	Nezu_1	Hino_1	0.0880804118090358	5.80668474596414	0.897431145184081	1.0
TRINITY_DN10507_c0_g1_i2	281	301	Nezu_1	Hino_1	-0.169316210322226	4.70175174389105	0.805355450876101	1.0
TRINITY_DN7309_c1_g1_i5	150	276	Nezu_1	Hino_1	-0.949307811690594	4.26342987344955	0.160485132831974	1.0
TRINITY_DN17219_c0_g1_i1	116	99	Nezu_1	Hino_1	0.158244107125995	3.27827120203612	0.828031564231103	1.0
TRINITY_DN2073_c1_g1_i14	6467	4136	Nezu_1	Hino_1	0.574650800501791	8.87095655968577	0.381304484343039	1.0
TRINITY_DN2124_c0_g1_i14	53	85	Nezu_1	Hino_1	-0.750253510439643	2.66163853165161	0.305958249305021	1.0
TRINITY_DN1871_c0_g2_i3	278	219	Nezu_1	Hino_1	0.273819481527812	4.47069986280393	0.686784077820459	1.0
TRINITY_DN7703_c0_g1_i2	18	32	Nezu_1	Hino_1	-0.895532573652665	1.26564835391669	0.297457372145829	1.0
TRINITY_DN530_c0_g1_i4	250	245	Nezu_1	Hino_1	-0.0410285845341315	4.46843481461495	0.958141245101427	1.0
TRINITY_DN218_c0_g1_i7	224	211	Nezu_1	Hino_1	0.0160508599534307	4.28298007277635	0.984159182701869	1.0
TRINITY_DN195_c1_g1_i1	27	49	Nezu_1	Hino_1	-0.926778924392286	1.83397939784101	0.225552320316847	1.0
TRINITY_DN1620_c0_g1_i2	912	943	Nezu_1	Hino_1	-0.118403634487494	6.36679808789453	0.859044351609256	1.0
TRINITY_DN12174_c2_g1_i2	21	16	Nezu_1	Hino_1	0.319936205198231	0.860855527414721	0.700162868150152	1.0
TRINITY_DN6639_c0_g1_i4	304	850	Nezu_1	Hino_1	-1.55318663635002	5.69923370019731	0.0216985542724679	0.667392958206774
TRINITY_DN8722_c0_g1_i3	43	32	Nezu_1	Hino_1	0.3548706112505	1.8061533840042	0.674898242872318	1.0
TRINITY_DN13750_c0_g1_i1	234	196	Nezu_1	Hino_1	0.185351000270275	4.26459031740961	0.793420123831632	1.0
TRINITY_DN19666_c0_g1_i1	289	323	Nezu_1	Hino_1	-0.230565915927371	4.77448121431461	0.733227478252509	1.0
TRINITY_DN3277_c0_g1_i1	898	1003	Nezu_1	Hino_1	-0.229699626270433	6.40338326316791	0.727098777373369	1.0
TRINITY_DN8798_c0_g1_i3	25	13	Nezu_1	Hino_1	0.867119334994963	0.892656379861768	0.330406024364968	1.0
TRINITY_DN2712_c0_g1_i6	33	39	Nezu_1	Hino_1	-0.310121416528153	1.75535294161894	0.703597073750719	1.0
TRINITY_DN8855_c0_g2_i4	120	80	Nezu_1	Hino_1	0.514107686387084	3.17244417906992	0.468969579941128	1.0
TRINITY_DN1040_c0_g1_i4	31	49	Nezu_1	Hino_1	-0.728349004497187	1.90304055043958	0.342596600371794	1.0
TRINITY_DN4190_c0_g1_i1	784	929	Nezu_1	Hino_1	-0.314974377777135	6.25448027253053	0.63330828798527	1.0
TRINITY_DN7237_c0_g1_i9	39	22	Nezu_1	Hino_1	0.752528023974997	1.52225846838162	0.374280353664663	1.0
TRINITY_DN307_c0_g1_i4	630	736	Nezu_1	Hino_1	-0.294495446688909	5.92850346575052	0.657686560102455	1.0
TRINITY_DN1758_c0_g1_i7	16	17	Nezu_1	Hino_1	-0.156472317311204	0.715355421710817	1.0	1.0
TRINITY_DN32058_c0_g1_i1	322	357	Nezu_1	Hino_1	-0.218978247026596	4.92332183965414	0.74372310511641	1.0
TRINITY_DN400_c0_g1_i5	29	11	Nezu_1	Hino_1	1.31880199690224	0.957395864411138	0.128892330485785	1.0
TRINITY_DN296_c0_g1_i1	128	98	Nezu_1	Hino_1	0.314742640384974	3.34738170118723	0.650805126703799	1.0
TRINITY_DN1060_c0_g1_i3	70	78	Nezu_1	Hino_1	-0.225932370461996	2.75512793380349	0.757734287036023	1.0
TRINITY_DN4715_c0_g1_i6	96	95	Nezu_1	Hino_1	-0.0550167594257869	3.11295519601418	0.964904624158986	1.0
TRINITY_DN1545_c0_g1_i1	1127	868	Nezu_1	Hino_1	0.306486124409877	6.46651431631848	0.641734879864864	1.0
TRINITY_DN250_c0_g1_i2	56	245	Nezu_1	Hino_1	-2.19690178693658	3.77761880209909	0.0021985605757668	0.242858202095187
TRINITY_DN2500_c1_g5_i1	2389	2371	Nezu_1	Hino_1	-0.0592813435151315	7.72375245835031	0.928584901453759	1.0
TRINITY_DN4178_c0_g2_i1	189	284	Nezu_1	Hino_1	-0.657342712957848	4.41014332661823	0.328382804233552	1.0
TRINITY_DN358_c0_g1_i4	42	44	Nezu_1	Hino_1	-0.136911704792641	1.99803817594187	0.889625395940696	1.0
TRINITY_DN2552_c0_g1_i4	123	120	Nezu_1	Hino_1	-0.0345362134674266	3.45380353781607	0.972127077974441	1.0
TRINITY_DN4856_c0_g1_i1	150	133	Nezu_1	Hino_1	0.103249240619426	3.66890072320344	0.89163350830715	1.0
TRINITY_DN5984_c0_g1_i1	885	871	Nezu_1	Hino_1	-0.0471841948610369	6.28699995451138	0.946160143552612	1.0
TRINITY_DN3866_c0_g2_i3	18	19	Nezu_1	Hino_1	-0.147203043557017	0.863455641907734	1.0	1.0
TRINITY_DN5624_c0_g1_i2	281	342	Nezu_1	Hino_1	-0.353478997113651	4.80140569063685	0.600012538876979	1.0
TRINITY_DN11243_c0_g1_i1	17	17	Nezu_1	Hino_1	-0.0696833713917679	0.753379962193114	1.0	1.0
TRINITY_DN2325_c0_g1_i3	155	107	Nezu_1	Hino_1	0.464009581515618	3.55558076612234	0.511858718050858	1.0
TRINITY_DN11273_c1_g1_i1	29	19	Nezu_1	Hino_1	0.536982622028766	1.20214946148371	0.526982887080294	1.0
TRINITY_DN6922_c0_g1_i2	216	210	Nezu_1	Hino_1	-0.0295363324062337	4.25359893627837	0.975750020386706	1.0
TRINITY_DN5604_c0_g1_i1	266	229	Nezu_1	Hino_1	0.145809142931645	4.46634963566484	0.833623277379508	1.0
TRINITY_DN2738_c0_g1_i2	177	383	Nezu_1	Hino_1	-1.18320675002441	4.65734933954928	0.0817839986021318	1.0
TRINITY_DN4076_c0_g1_i3	268	118	Nezu_1	Hino_1	1.11244925896123	4.10089231909241	0.103557204737624	1.0
TRINITY_DN5786_c0_g1_i1	581	699	Nezu_1	Hino_1	-0.336883729669704	5.83545955732554	0.61199678329574	1.0
TRINITY_DN2015_c0_g1_i1	1612	2629	Nezu_1	Hino_1	-0.775810382616567	7.56577919075062	0.239298957561458	1.0
TRINITY_DN13670_c1_g1_i1	109	13	Nezu_1	Hino_1	2.98577111161332	2.4626157826156	0.0001746333019264	0.0598002636896693
TRINITY_DN5885_c0_g1_i1	260	238	Nezu_1	Hino_1	0.0573256029872714	4.47598325226445	0.937615131813614	1.0
TRINITY_DN630_c0_g1_i4	132	129	Nezu_1	Hino_1	-0.0369933563134132	3.55531423616856	0.973980297431922	1.0
TRINITY_DN1910_c0_g1_i1	44	105	Nezu_1	Hino_1	-1.32249213426951	2.77419546411502	0.0663261973162339	0.980402081262416
TRINITY_DN66_c1_g1_i2	144	96	Nezu_1	Hino_1	0.514217429058954	3.43059864188165	0.452666655786541	1.0
TRINITY_DN2641_c0_g4_i3	26	29	Nezu_1	Hino_1	-0.226704158032623	1.38926126595042	0.783156175995731	1.0
TRINITY_DN13974_c0_g1_i15	334	404	Nezu_1	Hino_1	-0.344585335343304	5.0442996682013	0.607172043403501	1.0
TRINITY_DN50_c0_g3_i1	624	598	Nezu_1	Hino_1	-0.0087933038261757	5.76492680286464	0.991418856015078	1.0
TRINITY_DN1391_c0_g1_i20	74	88	Nezu_1	Hino_1	-0.31967785088014	2.88317523508726	0.661153322617444	1.0
TRINITY_DN6175_c0_g1_i1	19	34	Nezu_1	Hino_1	-0.905207067660995	1.34386301897452	0.287651340752703	1.0
TRINITY_DN335_c0_g1_i10	268	268	Nezu_1	Hino_1	-0.0701629285365978	4.58268490977409	0.92279146869308	1.0
TRINITY_DN7241_c0_g1_i1	332	326	Nezu_1	Hino_1	-0.0438677067441188	4.87626800374747	0.952542496090688	1.0
TRINITY_DN11988_c0_g1_i3	53	28	Nezu_1	Hino_1	0.847580724936887	1.90799832625337	0.275380198309174	1.0
TRINITY_DN983_c0_g1_i5	646	685	Nezu_1	Hino_1	-0.154736388727564	5.88952579688375	0.815112215473702	1.0
TRINITY_DN8681_c0_g1_i2	20	15	Nezu_1	Hino_1	0.342365969558967	0.788639187988004	0.686851565042434	1.0
TRINITY_DN7878_c0_g1_i3	205	219	Nezu_1	Hino_1	-0.165405003111397	4.24837031410856	0.814763789485006	1.0
TRINITY_DN55_c2_g1_i1	15	21	Nezu_1	Hino_1	-0.551714214618964	0.83002518068372	0.56250249750201	1.0
TRINITY_DN7688_c0_g1_i1	164	121	Nezu_1	Hino_1	0.368165637622905	3.67615311012578	0.59752015028064	1.0
TRINITY_DN6399_c0_g1_i2	108	178	Nezu_1	Hino_1	-0.790320336391602	3.6931593164657	0.250092409846401	1.0
TRINITY_DN54966_c0_g1_i1	463	453	Nezu_1	Hino_1	-0.038683948443629	5.35101940550848	0.958154303849965	1.0
TRINITY_DN7061_c0_g1_i2	81	50	Nezu_1	Hino_1	0.62456217352619	2.5763103087652	0.388629944660772	1.0
TRINITY_DN14197_c0_g2_i5	41	46	Nezu_1	Hino_1	-0.235527123892005	2.01478141557872	0.783418263163276	1.0
TRINITY_DN5867_c0_g1_i3	33	33	Nezu_1	Hino_1	-0.0699308103353786	1.63487559035188	0.953266866300944	1.0
TRINITY_DN12708_c0_g2_i3	26	15	Nezu_1	Hino_1	0.718758173359175	0.992802277591213	0.413308686879895	1.0
TRINITY_DN8195_c0_g1_i5	16	14	Nezu_1	Hino_1	0.121435214903876	0.591940599627861	0.909314911674813	1.0
TRINITY_DN329_c0_g1_i7	250	348	Nezu_1	Hino_1	-0.54712167105202	4.74484349503442	0.414124440623638	1.0
TRINITY_DN1955_c0_g1_i1	75	112	Nezu_1	Hino_1	-0.64784113437095	3.08881475039527	0.354536299458036	1.0
TRINITY_DN1540_c0_g1_i1	175	210	Nezu_1	Hino_1	-0.333012494143108	4.11233374745344	0.630403416129532	1.0
TRINITY_DN4125_c0_g1_i2	86	244	Nezu_1	Hino_1	-1.5732428114135	3.90430451238842	0.0238089832532935	0.694146240884265
TRINITY_DN10508_c0_g1_i1	190	230	Nezu_1	Hino_1	-0.345622989285794	4.23679632702745	0.607079845903867	1.0
TRINITY_DN12004_c0_g1_i1	18	15	Nezu_1	Hino_1	0.191382227933042	0.713532003977597	0.832809174313966	1.0
TRINITY_DN4961_c0_g1_i1	333	351	Nezu_1	Hino_1	-0.146091079183055	4.93301468806171	0.828819632879735	1.0
TRINITY_DN9719_c0_g1_i6	47	21	Nezu_1	Hino_1	1.08764635938324	1.66736876570406	0.178921629643651	1.0
TRINITY_DN19006_c0_g1_i4	1217	927	Nezu_1	Hino_1	0.322454260617517	6.57003685101184	0.625062472557219	1.0
TRINITY_DN4073_c0_g1_i14	39	43	Nezu_1	Hino_1	-0.21041552856675	1.93301483186144	0.809097965111523	1.0
